/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/lightning_fabric/__init__.py:40: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
Seed set to 42
/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/torch/nn/utils/weight_norm.py:143: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)
You are using a model of type dinov3_vit to instantiate a model of type cylindrical_dinov3_vit. This is not supported for all configurations of models and can yield errors.
/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=None`.
  warnings.warn(msg)
wandb: WARNING The anonymous setting has no effect and will be removed in a future version.
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: yh4742 (yh4742-princeton-university) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in wandb/run-20260813_161247-1dhgf4xa
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run exp12B_ssl_cond
wandb: ⭐️ View project at https://wandb.ai/yh4742-princeton-university/exp12B_ssl_cond
wandb: 🚀 View run at https://wandb.ai/yh4742-princeton-university/exp12B_ssl_cond/runs/1dhgf4xa
wandb: logging graph, to disable use `wandb.watch(log_graph=False)`
Using bfloat16 Automatic Mixed Precision (AMP)
GPU available: True (cuda), used: True
TPU available: False, using: 0 TPU cores
IPU available: False, using: 0 IPUs
HPU available: False, using: 0 HPUs
/home/yixunhu/miniconda3/envs/flac/lib/python3.10/site-packages/pytorch_lightning/trainer/configuration_validator.py:74: You defined a `validation_step` but have no `val_dataloader`. Skipping val loop.
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
  | Name          | Type                             | Params
-------------------------------------------------------------------
0 | diffusion     | ConditionedDiffusionModelWrapper | 64.5 M
1 | diffusion_ema | EMA                              | 16.7 M
2 | losses        | MultiLoss                        | 0     
-------------------------------------------------------------------
50.3 M    Trainable params
30.9 M    Non-trainable params
81.2 M    Total params
324.893   Total estimated model params size (MB)
Using Augmentations: Random Time Shift, Add Noise
Running json scandir...
Found 291210 files in 243 subfolders
Loading cylindrical_dinov3 ViT from facebook/dinov3-vits16-pretrain-lvd1689m (gauge=cylindrical_xyz, azimuth_mode=lowband, prefix_mode=m0_registers, attn=eager)...
Loaded SSL backbone from outputs_FLAC/exp12B_ssl/backbone_final.pt (SSL step 30000, azimuth_mode=lowband, prefix_mode=m0_registers)
21.59M/21.60M parameters are trainable
Training: |          | 0/? [00:00<?, ?it/s]
Epoch 0:  31%|███       | 2804/9100 [5:05:21<11:25:38,  0.15it/s, v_num=f4xa, train/loss=0.753, train/std_data=1.210, train/lr=5e-5, train/mse_loss=0.753]
Epoch 0:  31%|███       | 2804/9100 [5:05:21<11:25:38,  0.15it/s, v_num=f4xa, train/loss=0.716, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.716]
Epoch 0:  31%|███       | 2805/9100 [5:05:28<11:25:33,  0.15it/s, v_num=f4xa, train/loss=0.716, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.716]
Epoch 0:  31%|███       | 2805/9100 [5:05:28<11:25:33,  0.15it/s, v_num=f4xa, train/loss=0.781, train/std_data=1.180, train/lr=5e-5, train/mse_loss=0.781]
Epoch 0:  31%|███       | 2806/9100 [5:05:35<11:25:26,  0.15it/s, v_num=f4xa, train/loss=0.781, train/std_data=1.180, train/lr=5e-5, train/mse_loss=0.781]
Epoch 0:  31%|███       | 2806/9100 [5:05:35<11:25:27,  0.15it/s, v_num=f4xa, train/loss=0.714, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.714]
Epoch 0:  31%|███       | 2807/9100 [5:05:42<11:25:22,  0.15it/s, v_num=f4xa, train/loss=0.714, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.714]
Epoch 0:  31%|███       | 2807/9100 [5:05:42<11:25:22,  0.15it/s, v_num=f4xa, train/loss=0.539, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.539]
Epoch 0:  31%|███       | 2808/9100 [5:05:49<11:25:15,  0.15it/s, v_num=f4xa, train/loss=0.539, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.539]
Epoch 0:  31%|███       | 2808/9100 [5:05:49<11:25:16,  0.15it/s, v_num=f4xa, train/loss=0.735, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.735]
Epoch 0:  31%|███       | 2809/9100 [5:05:56<11:25:10,  0.15it/s, v_num=f4xa, train/loss=0.735, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.735]
Epoch 0:  31%|███       | 2809/9100 [5:05:56<11:25:10,  0.15it/s, v_num=f4xa, train/loss=0.721, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.721]
Epoch 0:  31%|███       | 2810/9100 [5:06:04<11:25:06,  0.15it/s, v_num=f4xa, train/loss=0.721, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.721]
Epoch 0:  31%|███       | 2810/9100 [5:06:04<11:25:07,  0.15it/s, v_num=f4xa, train/loss=0.696, train/std_data=1.110, train/lr=5e-5, train/mse_loss=0.696]
Epoch 0:  31%|███       | 2811/9100 [5:06:09<11:24:58,  0.15it/s, v_num=f4xa, train/loss=0.696, train/std_data=1.110, train/lr=5e-5, train/mse_loss=0.696]
Epoch 0:  31%|███       | 2811/9100 [5:06:10<11:24:59,  0.15it/s, v_num=f4xa, train/loss=0.554, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.554]
Epoch 0:  31%|███       | 2812/9100 [5:06:17<11:24:54,  0.15it/s, v_num=f4xa, train/loss=0.554, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.554]
Epoch 0:  31%|███       | 2812/9100 [5:06:17<11:24:54,  0.15it/s, v_num=f4xa, train/loss=0.890, train/std_data=1.240, train/lr=5e-5, train/mse_loss=0.890]
Epoch 0:  31%|███       | 2813/9100 [5:06:24<11:24:49,  0.15it/s, v_num=f4xa, train/loss=0.890, train/std_data=1.240, train/lr=5e-5, train/mse_loss=0.890]
Epoch 0:  31%|███       | 2813/9100 [5:06:24<11:24:50,  0.15it/s, v_num=f4xa, train/loss=0.637, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.637]
Epoch 0:  31%|███       | 2814/9100 [5:06:30<11:24:42,  0.15it/s, v_num=f4xa, train/loss=0.637, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.637]
Epoch 0:  31%|███       | 2814/9100 [5:06:31<11:24:42,  0.15it/s, v_num=f4xa, train/loss=0.877, train/std_data=1.250, train/lr=5e-5, train/mse_loss=0.877]
Epoch 0:  31%|███       | 2815/9100 [5:06:38<11:24:38,  0.15it/s, v_num=f4xa, train/loss=0.877, train/std_data=1.250, train/lr=5e-5, train/mse_loss=0.877]
Epoch 0:  31%|███       | 2815/9100 [5:06:38<11:24:38,  0.15it/s, v_num=f4xa, train/loss=0.625, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.625]
Epoch 0:  31%|███       | 2816/9100 [5:06:45<11:24:32,  0.15it/s, v_num=f4xa, train/loss=0.625, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.625]
Epoch 0:  31%|███       | 2816/9100 [5:06:45<11:24:32,  0.15it/s, v_num=f4xa, train/loss=0.572, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.572]
Epoch 0:  31%|███       | 2817/9100 [5:06:52<11:24:26,  0.15it/s, v_num=f4xa, train/loss=0.572, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.572]
Epoch 0:  31%|███       | 2817/9100 [5:06:52<11:24:27,  0.15it/s, v_num=f4xa, train/loss=0.630, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.630]
Epoch 0:  31%|███       | 2818/9100 [5:06:59<11:24:22,  0.15it/s, v_num=f4xa, train/loss=0.630, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.630]
Epoch 0:  31%|███       | 2818/9100 [5:06:59<11:24:22,  0.15it/s, v_num=f4xa, train/loss=0.600, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.600]
Epoch 0:  31%|███       | 2819/9100 [5:07:06<11:24:15,  0.15it/s, v_num=f4xa, train/loss=0.600, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.600]
Epoch 0:  31%|███       | 2819/9100 [5:07:06<11:24:16,  0.15it/s, v_num=f4xa, train/loss=0.638, train/std_data=1.230, train/lr=5e-5, train/mse_loss=0.638]
Epoch 0:  31%|███       | 2820/9100 [5:07:13<11:24:11,  0.15it/s, v_num=f4xa, train/loss=0.638, train/std_data=1.230, train/lr=5e-5, train/mse_loss=0.638]
Epoch 0:  31%|███       | 2820/9100 [5:07:14<11:24:11,  0.15it/s, v_num=f4xa, train/loss=0.587, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.587]
Epoch 0:  31%|███       | 2821/9100 [5:07:20<11:24:05,  0.15it/s, v_num=f4xa, train/loss=0.587, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.587]
Epoch 0:  31%|███       | 2821/9100 [5:07:20<11:24:05,  0.15it/s, v_num=f4xa, train/loss=0.793, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.793]
Epoch 0:  31%|███       | 2822/9100 [5:07:27<11:24:00,  0.15it/s, v_num=f4xa, train/loss=0.793, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.793]
Epoch 0:  31%|███       | 2822/9100 [5:07:28<11:24:00,  0.15it/s, v_num=f4xa, train/loss=0.657, train/std_data=1.250, train/lr=5e-5, train/mse_loss=0.657]
Epoch 0:  31%|███       | 2823/9100 [5:07:34<11:23:54,  0.15it/s, v_num=f4xa, train/loss=0.657, train/std_data=1.250, train/lr=5e-5, train/mse_loss=0.657]
Epoch 0:  31%|███       | 2823/9100 [5:07:34<11:23:54,  0.15it/s, v_num=f4xa, train/loss=0.547, train/std_data=1.070, train/lr=5e-5, train/mse_loss=0.547]
Epoch 0:  31%|███       | 2824/9100 [5:07:42<11:23:49,  0.15it/s, v_num=f4xa, train/loss=0.547, train/std_data=1.070, train/lr=5e-5, train/mse_loss=0.547]
Epoch 0:  31%|███       | 2824/9100 [5:07:42<11:23:50,  0.15it/s, v_num=f4xa, train/loss=0.658, train/std_data=1.210, train/lr=5e-5, train/mse_loss=0.658]
Epoch 0:  31%|███       | 2825/9100 [5:07:49<11:23:44,  0.15it/s, v_num=f4xa, train/loss=0.658, train/std_data=1.210, train/lr=5e-5, train/mse_loss=0.658]
Epoch 0:  31%|███       | 2825/9100 [5:07:49<11:23:45,  0.15it/s, v_num=f4xa, train/loss=0.636, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.636]
Epoch 0:  31%|███       | 2826/9100 [5:07:55<11:23:37,  0.15it/s, v_num=f4xa, train/loss=0.636, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.636]
Epoch 0:  31%|███       | 2826/9100 [5:07:55<11:23:38,  0.15it/s, v_num=f4xa, train/loss=0.616, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.616]
Epoch 0:  31%|███       | 2827/9100 [5:08:03<11:23:34,  0.15it/s, v_num=f4xa, train/loss=0.616, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.616]
Epoch 0:  31%|███       | 2827/9100 [5:08:03<11:23:34,  0.15it/s, v_num=f4xa, train/loss=0.688, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.688]
Epoch 0:  31%|███       | 2828/9100 [5:08:10<11:23:27,  0.15it/s, v_num=f4xa, train/loss=0.688, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.688]
Epoch 0:  31%|███       | 2828/9100 [5:08:10<11:23:28,  0.15it/s, v_num=f4xa, train/loss=0.632, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.632]
Epoch 0:  31%|███       | 2829/9100 [5:08:17<11:23:22,  0.15it/s, v_num=f4xa, train/loss=0.632, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.632]
Epoch 0:  31%|███       | 2829/9100 [5:08:17<11:23:23,  0.15it/s, v_num=f4xa, train/loss=0.719, train/std_data=1.240, train/lr=5e-5, train/mse_loss=0.719]
Epoch 0:  31%|███       | 2830/9100 [5:08:25<11:23:18,  0.15it/s, v_num=f4xa, train/loss=0.719, train/std_data=1.240, train/lr=5e-5, train/mse_loss=0.719]
Epoch 0:  31%|███       | 2830/9100 [5:08:25<11:23:19,  0.15it/s, v_num=f4xa, train/loss=0.650, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.650]
Epoch 0:  31%|███       | 2831/9100 [5:08:30<11:23:10,  0.15it/s, v_num=f4xa, train/loss=0.650, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.650]
Epoch 0:  31%|███       | 2831/9100 [5:08:31<11:23:11,  0.15it/s, v_num=f4xa, train/loss=0.683, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.683]
Epoch 0:  31%|███       | 2832/9100 [5:08:38<11:23:06,  0.15it/s, v_num=f4xa, train/loss=0.683, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.683]
Epoch 0:  31%|███       | 2832/9100 [5:08:38<11:23:07,  0.15it/s, v_num=f4xa, train/loss=0.606, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.606]
Epoch 0:  31%|███       | 2833/9100 [5:08:45<11:23:01,  0.15it/s, v_num=f4xa, train/loss=0.606, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.606]
Epoch 0:  31%|███       | 2833/9100 [5:08:45<11:23:02,  0.15it/s, v_num=f4xa, train/loss=0.634, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.634]
Epoch 0:  31%|███       | 2834/9100 [5:08:52<11:22:55,  0.15it/s, v_num=f4xa, train/loss=0.634, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.634]
Epoch 0:  31%|███       | 2834/9100 [5:08:52<11:22:56,  0.15it/s, v_num=f4xa, train/loss=0.682, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.682]
Epoch 0:  31%|███       | 2835/9100 [5:09:00<11:22:51,  0.15it/s, v_num=f4xa, train/loss=0.682, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.682]
Epoch 0:  31%|███       | 2835/9100 [5:09:00<11:22:51,  0.15it/s, v_num=f4xa, train/loss=0.629, train/std_data=1.250, train/lr=5e-5, train/mse_loss=0.629]
Epoch 0:  31%|███       | 2836/9100 [5:09:07<11:22:46,  0.15it/s, v_num=f4xa, train/loss=0.629, train/std_data=1.250, train/lr=5e-5, train/mse_loss=0.629]
Epoch 0:  31%|███       | 2836/9100 [5:09:07<11:22:46,  0.15it/s, v_num=f4xa, train/loss=0.659, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.659]
Epoch 0:  31%|███       | 2837/9100 [5:09:14<11:22:41,  0.15it/s, v_num=f4xa, train/loss=0.659, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.659]
Epoch 0:  31%|███       | 2837/9100 [5:09:14<11:22:42,  0.15it/s, v_num=f4xa, train/loss=0.642, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.642]
Epoch 0:  31%|███       | 2838/9100 [5:09:21<11:22:34,  0.15it/s, v_num=f4xa, train/loss=0.642, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.642]
Epoch 0:  31%|███       | 2838/9100 [5:09:21<11:22:35,  0.15it/s, v_num=f4xa, train/loss=0.579, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.579]
Epoch 0:  31%|███       | 2839/9100 [5:09:28<11:22:30,  0.15it/s, v_num=f4xa, train/loss=0.579, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.579]
Epoch 0:  31%|███       | 2839/9100 [5:09:28<11:22:31,  0.15it/s, v_num=f4xa, train/loss=0.695, train/std_data=1.220, train/lr=5e-5, train/mse_loss=0.695]
Epoch 0:  31%|███       | 2840/9100 [5:09:35<11:22:24,  0.15it/s, v_num=f4xa, train/loss=0.695, train/std_data=1.220, train/lr=5e-5, train/mse_loss=0.695]
Epoch 0:  31%|███       | 2840/9100 [5:09:35<11:22:24,  0.15it/s, v_num=f4xa, train/loss=0.701, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.701]
Epoch 0:  31%|███       | 2841/9100 [5:09:42<11:22:18,  0.15it/s, v_num=f4xa, train/loss=0.701, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.701]
Epoch 0:  31%|███       | 2841/9100 [5:09:42<11:22:19,  0.15it/s, v_num=f4xa, train/loss=0.716, train/std_data=1.230, train/lr=5e-5, train/mse_loss=0.716]
Epoch 0:  31%|███       | 2842/9100 [5:09:50<11:22:15,  0.15it/s, v_num=f4xa, train/loss=0.716, train/std_data=1.230, train/lr=5e-5, train/mse_loss=0.716]
Epoch 0:  31%|███       | 2842/9100 [5:09:50<11:22:15,  0.15it/s, v_num=f4xa, train/loss=0.617, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.617]
Epoch 0:  31%|███       | 2843/9100 [5:09:56<11:22:07,  0.15it/s, v_num=f4xa, train/loss=0.617, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.617]
Epoch 0:  31%|███       | 2843/9100 [5:09:56<11:22:07,  0.15it/s, v_num=f4xa, train/loss=0.587, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.587]
Epoch 0:  31%|███▏      | 2844/9100 [5:10:02<11:21:59,  0.15it/s, v_num=f4xa, train/loss=0.587, train/std_data=1.130, train/lr=5e-5, train/mse_loss=0.587]
Epoch 0:  31%|███▏      | 2844/9100 [5:10:02<11:21:59,  0.15it/s, v_num=f4xa, train/loss=0.529, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.529]
Epoch 0:  31%|███▏      | 2845/9100 [5:10:07<11:21:50,  0.15it/s, v_num=f4xa, train/loss=0.529, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.529]
Epoch 0:  31%|███▏      | 2845/9100 [5:10:07<11:21:51,  0.15it/s, v_num=f4xa, train/loss=0.645, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.645]
Epoch 0:  31%|███▏      | 2846/9100 [5:10:13<11:21:42,  0.15it/s, v_num=f4xa, train/loss=0.645, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.645]
Epoch 0:  31%|███▏      | 2846/9100 [5:10:13<11:21:42,  0.15it/s, v_num=f4xa, train/loss=0.595, train/std_data=1.100, train/lr=5e-5, train/mse_loss=0.595]
Epoch 0:  31%|███▏      | 2847/9100 [5:10:19<11:21:34,  0.15it/s, v_num=f4xa, train/loss=0.595, train/std_data=1.100, train/lr=5e-5, train/mse_loss=0.595]
Epoch 0:  31%|███▏      | 2847/9100 [5:10:19<11:21:35,  0.15it/s, v_num=f4xa, train/loss=0.639, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.639]
Epoch 0:  31%|███▏      | 2848/9100 [5:10:24<11:21:24,  0.15it/s, v_num=f4xa, train/loss=0.639, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.639]
Epoch 0:  31%|███▏      | 2848/9100 [5:10:24<11:21:25,  0.15it/s, v_num=f4xa, train/loss=0.638, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.638]
Epoch 0:  31%|███▏      | 2849/9100 [5:10:31<11:21:19,  0.15it/s, v_num=f4xa, train/loss=0.638, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.638]
Epoch 0:  31%|███▏      | 2849/9100 [5:10:31<11:21:19,  0.15it/s, v_num=f4xa, train/loss=0.595, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.595]
Epoch 0:  31%|███▏      | 2850/9100 [5:10:37<11:21:12,  0.15it/s, v_num=f4xa, train/loss=0.595, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.595]
Epoch 0:  31%|███▏      | 2850/9100 [5:10:37<11:21:12,  0.15it/s, v_num=f4xa, train/loss=0.680, train/std_data=1.230, train/lr=5e-5, train/mse_loss=0.680]
Epoch 0:  31%|███▏      | 2851/9100 [5:10:44<11:21:06,  0.15it/s, v_num=f4xa, train/loss=0.680, train/std_data=1.230, train/lr=5e-5, train/mse_loss=0.680]
Epoch 0:  31%|███▏      | 2851/9100 [5:10:44<11:21:07,  0.15it/s, v_num=f4xa, train/loss=0.616, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.616]
Epoch 0:  31%|███▏      | 2852/9100 [5:10:51<11:21:01,  0.15it/s, v_num=f4xa, train/loss=0.616, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.616]
Epoch 0:  31%|███▏      | 2852/9100 [5:10:51<11:21:01,  0.15it/s, v_num=f4xa, train/loss=0.758, train/std_data=1.180, train/lr=5e-5, train/mse_loss=0.758]
Epoch 0:  31%|███▏      | 2853/9100 [5:10:57<11:20:53,  0.15it/s, v_num=f4xa, train/loss=0.758, train/std_data=1.180, train/lr=5e-5, train/mse_loss=0.758]
Epoch 0:  31%|███▏      | 2853/9100 [5:10:58<11:20:54,  0.15it/s, v_num=f4xa, train/loss=0.702, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.702]
Epoch 0:  31%|███▏      | 2854/9100 [5:11:04<11:20:48,  0.15it/s, v_num=f4xa, train/loss=0.702, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.702]
Epoch 0:  31%|███▏      | 2854/9100 [5:11:05<11:20:48,  0.15it/s, v_num=f4xa, train/loss=0.669, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.669]
Epoch 0:  31%|███▏      | 2855/9100 [5:11:11<11:20:40,  0.15it/s, v_num=f4xa, train/loss=0.669, train/std_data=1.190, train/lr=5e-5, train/mse_loss=0.669]
Epoch 0:  31%|███▏      | 2855/9100 [5:11:11<11:20:41,  0.15it/s, v_num=f4xa, train/loss=0.592, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.592]
Epoch 0:  31%|███▏      | 2856/9100 [5:11:17<11:20:34,  0.15it/s, v_num=f4xa, train/loss=0.592, train/std_data=1.120, train/lr=5e-5, train/mse_loss=0.592]
Epoch 0:  31%|███▏      | 2856/9100 [5:11:17<11:20:35,  0.15it/s, v_num=f4xa, train/loss=0.595, train/std_data=1.200, train/lr=5e-5, train/mse_loss=0.595]
Epoch 0:  31%|███▏      | 2857/9100 [5:11:24<11:20:29,  0.15it/s, v_num=f4xa, train/loss=0.595, train/std_data=1.200, train/lr=5e-5, train/mse_loss=0.595]
Epoch 0:  31%|███▏      | 2857/9100 [5:11:24<11:20:29,  0.15it/s, v_num=f4xa, train/loss=0.622, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.622]
Epoch 0:  31%|███▏      | 2858/9100 [5:11:31<11:20:22,  0.15it/s, v_num=f4xa, train/loss=0.622, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.622]
Epoch 0:  31%|███▏      | 2858/9100 [5:11:31<11:20:22,  0.15it/s, v_num=f4xa, train/loss=0.721, train/std_data=1.200, train/lr=5e-5, train/mse_loss=0.721]
Epoch 0:  31%|███▏      | 2859/9100 [5:11:38<11:20:16,  0.15it/s, v_num=f4xa, train/loss=0.721, train/std_data=1.200, train/lr=5e-5, train/mse_loss=0.721]
Epoch 0:  31%|███▏      | 2859/9100 [5:11:38<11:20:17,  0.15it/s, v_num=f4xa, train/loss=0.661, train/std_data=1.230, train/lr=5e-5, train/mse_loss=0.661]
Epoch 0:  31%|███▏      | 2860/9100 [5:11:44<11:20:09,  0.15it/s, v_num=f4xa, train/loss=0.661, train/std_data=1.230, train/lr=5e-5, train/mse_loss=0.661]
Epoch 0:  31%|███▏      | 2860/9100 [5:11:44<11:20:09,  0.15it/s, v_num=f4xa, train/loss=0.568, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.568]
Epoch 0:  31%|███▏      | 2861/9100 [5:11:50<11:20:02,  0.15it/s, v_num=f4xa, train/loss=0.568, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.568]
Epoch 0:  31%|███▏      | 2861/9100 [5:11:51<11:20:03,  0.15it/s, v_num=f4xa, train/loss=0.617, train/std_data=1.090, train/lr=5e-5, train/mse_loss=0.617]
Epoch 0:  31%|███▏      | 2862/9100 [5:11:57<11:19:56,  0.15it/s, v_num=f4xa, train/loss=0.617, train/std_data=1.090, train/lr=5e-5, train/mse_loss=0.617]
Epoch 0:  31%|███▏      | 2862/9100 [5:11:57<11:19:57,  0.15it/s, v_num=f4xa, train/loss=0.645, train/std_data=1.110, train/lr=5e-5, train/mse_loss=0.645]
Epoch 0:  31%|███▏      | 2863/9100 [5:12:04<11:19:50,  0.15it/s, v_num=f4xa, train/loss=0.645, train/std_data=1.110, train/lr=5e-5, train/mse_loss=0.645]
Epoch 0:  31%|███▏      | 2863/9100 [5:12:04<11:19:50,  0.15it/s, v_num=f4xa, train/loss=0.610, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.610]
Epoch 0:  31%|███▏      | 2864/9100 [5:12:11<11:19:44,  0.15it/s, v_num=f4xa, train/loss=0.610, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.610]
Epoch 0:  31%|███▏      | 2864/9100 [5:12:11<11:19:45,  0.15it/s, v_num=f4xa, train/loss=0.656, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.656]
Epoch 0:  31%|███▏      | 2865/9100 [5:12:17<11:19:37,  0.15it/s, v_num=f4xa, train/loss=0.656, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.656]
Epoch 0:  31%|███▏      | 2865/9100 [5:12:17<11:19:37,  0.15it/s, v_num=f4xa, train/loss=0.551, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.551]
Epoch 0:  31%|███▏      | 2866/9100 [5:12:24<11:19:32,  0.15it/s, v_num=f4xa, train/loss=0.551, train/std_data=1.150, train/lr=5e-5, train/mse_loss=0.551]
Epoch 0:  31%|███▏      | 2866/9100 [5:12:24<11:19:32,  0.15it/s, v_num=f4xa, train/loss=0.625, train/std_data=1.180, train/lr=5e-5, train/mse_loss=0.625]
Epoch 0:  32%|███▏      | 2867/9100 [5:12:30<11:19:25,  0.15it/s, v_num=f4xa, train/loss=0.625, train/std_data=1.180, train/lr=5e-5, train/mse_loss=0.625]
Epoch 0:  32%|███▏      | 2867/9100 [5:12:30<11:19:25,  0.15it/s, v_num=f4xa, train/loss=0.687, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.687]
Epoch 0:  32%|███▏      | 2868/9100 [5:12:37<11:19:18,  0.15it/s, v_num=f4xa, train/loss=0.687, train/std_data=1.170, train/lr=5e-5, train/mse_loss=0.687]
Epoch 0:  32%|███▏      | 2868/9100 [5:12:37<11:19:19,  0.15it/s, v_num=f4xa, train/loss=0.669, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.669]
Epoch 0:  32%|███▏      | 2869/9100 [5:12:44<11:19:13,  0.15it/s, v_num=f4xa, train/loss=0.669, train/std_data=1.160, train/lr=5e-5, train/mse_loss=0.669]
Epoch 0:  32%|███▏      | 2869/9100 [5:12:44<11:19:13,  0.15it/s, v_num=f4xa, train/loss=0.612, train/std_data=1.140, train/lr=5e-5, train/mse_loss=0.612]
